# G2 耦合逐轮探针　2026-09-23 10:07:21　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtM　args mode=long max=90
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 90，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.005 A　Picard 0.001 K　Bvp 0.0005 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
66	505.9	3.2072443900688086E-07	6.685365633529727E-06	1.1507310572161669E-05	0.00023986503451903284	35.87911980700289	0.35	65	0	0	4	4.561870544223211	3.7910954285223397	0.3507567248187399	1213.6513621308345	1147.3926658997655	1112.4103723669618	1077.8642430875575	1111.4175529985905	1063.8076854667852	1024.5413277288264	1063.4451515676037	1046.2089045714777	1.151760600096301	1.6854873823164047	0.6928596335840439	0.3507567248187399
67	514.0	1.9850226635753643E-06	6.6663440065894974E-06	7.122086596553767E-05	0.00023918255528544504	35.879119806751596	0.35	66	0	0	4	4.561870553521203	3.791095388440681	0.35075672780275624	1213.6513621308345	1147.3926659173678	1112.4103739125007	1077.8642430875589	1111.4175545440705	1063.8076834817625	1024.541327728825	1063.4451495826966	1046.2089046115593	1.151760642683646	1.6854878994489026	0.6928590481002398	0.35075672780275624
68	523.3	7.062833219606546E-06	6.604006330235279E-06	0.0002534082392716398	0.0002369459343366617	35.87911980820589	0.35	67	0	0	4	4.561870537357436	3.7910956204095783	0.35075641028446847	1213.6513621308345	1147.3926658989128	1112.410369211496	1077.8642430875602	1111.417549843324	1063.8076905445957	1024.5413277288255	1063.4451566452126	1046.2089043795904	1.1517607661973321	1.685486290792669	0.6928583179757737	0.35075641028446847
69	532.8	4.259343313606223E-07	6.790233101128251E-06	1.5282148905348847E-05	0.0002436275869615522	35.87911980828339	0.35	68	0	0	4	4.561870492467506	3.791095632763245	0.35075618675900677	1213.6513621308345	1147.3926658426933	1112.4103687858428	1077.8642430875589	1111.4175494173896	1063.8076907212776	1024.5413277288237	1063.4451568217992	1046.2089043672368	1.151760585750215	1.6854861373738639	0.6928583708753507	0.35075618675900677
70	541.6	2.3111342670745216E-06	6.791004807382706E-06	8.292146326027426E-05	0.0002436552750994165	35.879119807798034	0.35	69	0	0	4	4.5618706478376225	3.791095555332049	0.35075670915982465	1213.6513621308345	1147.3926660126597	1112.410368264615	1077.8642430875589	1111.4175488975695	1063.807693032119	1024.5413277288224	1063.4451591329334	1046.208904444668	1.1517606199376176	1.6854859850745885	0.692861865337722	0.35075670915982465
71	550.7	1.2365211205178639E-05	6.8449430727923755E-06	0.00044365289429632173	0.0002455905325956803	35.8791198091721	0.35	70	0	0	4	4.561870730738065	3.7910957745339147	0.35075867779172026	1213.6513621308345	1147.3926661105306	1112.410362156781	1077.864243087558	1111.4175427915231	1063.8077053973302	1024.5413277288255	1063.4451714979168	1046.208904225466	1.151760809971087	1.6854838812985224	0.6928655130217313	0.35075867779172026
72	559.9	9.118816706177313E-07	7.135345413189498E-06	3.271751171179467E-05	0.00025600991295897244	35.87911980907678	0.35	71	0	0	4	4.561870787314092	3.7910957593176136	0.3507562830798946	1213.6513621308345	1147.3926661543244	1112.4103630686627	1077.8642430875598	1111.4175437033289	1063.8077049480275	1024.5413277288242	1063.4451710486592	1046.2089042406824	1.1517605797821058	1.6854887760098534	0.6928653803522885	0.3507562830798946
73	568.5	1.9463887156234705E-05	7.0926039370533545E-06	0.0006983471391852648	0.0002544763863999679	35.87911980683514	0.35	72	0	0	4	4.561870620191712	3.791095401756138	0.3507567338153098	1213.6513621308345	1147.3926659827248	1112.4103737716255	1077.8642430875589	1111.4175544040622	1063.8076854841404	1024.5413277288237	1063.4451515852738	1046.2089045982439	1.1517606140846677	1.6854878559720878	0.6928596405894007	0.3507567338153098
74	577.7	1.5339380979639827E-05	6.63074911244621E-06	0.0005503634879017459	0.00023790544180179752	35.87911980491592	0.35	73	0	0	4	4.561870603799889	3.791095095639321	0.35075678282596146	1213.6513621308345	1147.392665964767	1112.410383305436	1077.864243087557	1111.4175639361592	1063.8076701447594	1024.5413277288255	1063.4451362463526	1046.2089049043607	1.151760610581764	1.6854911179491225	0.6928551139345663	0.35075678282596146
75	587.2	1.2840258932556026E-05	6.232182158782962E-06	0.0004606971885894002	0.0002236052103317506	35.87911980663557	0.35	74	0	0	4	4.561870630540852	3.7910953699215497	0.3507584692829871	1213.6513621308345	1147.3926659943145	1112.4103747342897	1077.8642430875616	1111.4175553663608	1063.8076829850183	1024.5413277288242	1063.4451490862298	1046.2089046300785	1.151760622116318	1.6854881805419342	0.6928560884600284	0.3507584692829871
76	596.3	1.4733681609868654E-05	6.576357691301382E-06	0.0005286315276458208	0.00023595392548522595	35.87911980477046	0.35	75	0	0	4	4.561870539718029	3.7910950724321992	0.3507563914449856	1213.6513621308345	1147.3926659016017	1112.4103851776517	1077.8642430875602	1111.4175658081278	1063.8076682513367	1024.5413277288255	1063.445134352974	1046.2089049275678	1.1517607685692255	1.6854917563733705	0.6928545552914135	0.3507563914449856
77	605.0	1.4218628393791732E-05	6.167294031911297E-06	0.0005101518715766129	0.00022127708143188904	35.8791198031	0.35	76	0	0	4	4.561870316394561	3.7910948059793554	0.3507563189266563	1213.6513621308345	1147.392665650305	1112.4103943836847	1077.8642430875593	1111.4175750124878	1063.8076540327083	1024.5413277288255	1063.4451201347433	1046.2089051940206	1.1517605459123186	1.6854948961024625	0.692850361193484	0.3507563189266563
78	613.0	5.027476845498313E-05	5.793594709757599E-06	0.001803814440770766	0.0002078690787167222	35.87911980909333	0.35	77	0	0	4	4.561870681020537	3.791095761966517	0.3507576625987082	1213.6513621308345	1147.3926661460507	1112.4103631656317	1077.8642430875593	1111.4175438002496	1063.8077043074768	1024.5413277288255	1063.4451704080816	1046.2089042380335	1.151760846773744	1.685484224649407	0.692865191506302	0.3507576625987082
79	619.1	4.592282948578941E-06	7.085424613251234E-06	0.00016476707010795735	0.00025421879859503706	35.87911980879656	0.35	78	0	0	4	4.561870443471207	3.791095714623907	0.3507584065920185	1213.6513621308345	1147.3926657893726	1112.4103677579146	1077.8642430875566	1111.4175483916604	1063.8077009308602	1024.541327728825	1063.4451670314952	1046.208904285376	1.151760574007052	1.6854948990155831	0.6928641954379776	0.3507584065920185
80	625.0	2.304707027178665E-05	6.900014568600454E-06	0.0008269085954554626	0.00024756644936898165	35.879119805858046	0.35	79	0	0	4	4.561870541273493	3.791095245911947	0.350756758654214	1213.6513621308345	1147.392665896396	1112.4103811814314	1077.8642430875589	1111.4175618129736	1063.80767788379	1024.5413277288264	1063.445143985151	1046.208904754088	1.1517605959099457	1.6854903864681248	0.6928573967762236	0.350756758654214
81	630.6	4.162882032687776E-05	6.380155355145689E-06	0.0014936054316841147	0.00022891435833653418	35.879119801042364	0.35	80	0	0	4	4.561870234000708	3.7910944777784152	0.3507568711200888	1213.6513621308345	1147.392665560652	1112.4104006818347	1077.864243087558	1111.417581308973	1063.8076362549696	1024.5413277288274	1063.4451023576667	1046.2089055222216	1.1517605335747143	1.6854970629322268	0.6928451167936	0.3507568711200888
82	636.5	2.866551994884503E-06	5.425072458820068E-06	0.00010284936244061431	0.00019464682467978782	35.87911980112478	0.35	81	0	0	4	4.5618704848011475	3.7910944909137925	0.35075687900440683	1213.6513621308345	1147.3926658345467	1112.4104005975732	1077.8642430875598	1111.4175812250714	1063.8076391215216	1024.541327728825	1063.4451052241727	1046.2089055090862	1.1517605833957498	1.6854970330028674	0.6928459624443498	0.35075687900440683
83	642.4	3.4715194487944245E-06	5.483694621943869E-06	0.000124555062196403	0.0001967501362953609	35.87911980146272	0.35	82	0	0	4	4.5618705354356734	3.7910945448206803	0.35075686966399344	1213.6513621308345	1147.392665889991	1112.4103992012285	1077.8642430875584	1111.4175798290848	1063.807642593041	1024.5413277288255	1063.44510869559	1046.2089054551793	1.1517605954909664	1.685496550769009	0.6928469870745341	0.35075686966399344
84	648.2	3.496797103252902E-05	5.562319756791112E-06	0.0012546200217484356	0.00019957113690540306	35.879119797408976	0.35	83	0	0	4	4.561870391881257	3.7910938982095104	0.350758672712422	1213.6513621308345	1147.3926657410648	1112.4104169430987	1077.864243087557	1111.417597566859	1063.80760762507	1024.5413277288255	1063.4450737286866	1046.2089061017905	1.1517607072018445	1.6855026223936962	0.692836671446088	0.350758672712422
85	654.4	4.973005479769199E-05	4.683647603087593E-06	0.0017842705939293071	0.0001680451534693367	35.879119803666825	0.35	84	0	0	4	4.56187033160063	3.791094896394725	0.35075681168703843	1213.6513621308345	1147.3926656737672	1112.4103903440293	1077.8642430875598	1111.4175709724639	1063.8076573551248	1024.5413277288255	1063.445123457185	1046.2089051036053	1.1517607200130096	1.6854935210222788	0.6928513465776253	0.35075681168703843
86	663.9	1.4170236681820825E-05	5.792880529043032E-06	0.0005084156195783162	0.00020784345452006458	35.87911980542774	0.35	85	0	0	4	4.5618703583804745	3.7910951772664703	0.3507577646655361	1213.6513621308345	1147.3926656959457	1112.4103849740218	1077.8642430875607	1111.4175656033667	1063.8076715253615	1024.5413277288237	1063.4451376270158	1046.2089048227335	1.151760554579822	1.6854916878778505	0.6928555211079577	0.3507577646655361
87	673.4	2.3019148784442223E-05	5.961753004157799E-06	0.0008259067971154825	0.00021390245030195992	35.87911980801314	0.35	86	0	0	4	4.5618706815041605	3.7910955896572887	0.35075630979574	1213.6513621308345	1147.392666040226	1112.4103756105133	1077.8642430875589	1111.4175562422615	1063.8076945445102	1024.5413277288246	1063.4451606454552	1046.2089044103427	1.1517605642685635	1.685488480680506	0.692860715511377	0.35075630979574
88	683.1	2.9971383355587022E-05	6.460215217884979E-06	0.0010753468541349882	0.0002317868357682126	35.87911980494323	0.35	87	0	0	4	4.5618700067416285	3.7910950999764736	0.3507567748132969	1213.6513621308345	1147.3926653184503	1112.4103844744718	1077.8642430875598	1111.4175651036871	1063.8076645731269	1024.5413277288242	1063.4451306748792	1046.2089049000235	1.1517606483212988	1.6854962296536795	0.6928534703555076	0.3507567748132969
89	692.9	5.2770431011595065E-06	5.930848374191555E-06	0.00018933566164336453	0.00021279361936371057	35.879119805135275	0.35	88	0	0	4	4.561870358273154	3.791095130619624	0.35075776688122456	1213.6513621308345	1147.3926656961557	1112.4103853196202	1077.8642430875552	1111.4175659493808	1063.80766985017	1024.5413277288237	1063.4451359518234	1046.2089048693804	1.1517605547580478	1.6854918018093776	0.6928550272384597	0.35075776688122456
90	702.6	1.848650958891085E-05	6.032379815223976E-06	0.00066327969227534	0.00021643647808615145	35.87911980275655	0.35	89	0	0	4	4.561870424537801	3.7910947511845734	0.3507588541485021	1213.6513621308345	1147.3926657685238	1112.410396789179	1077.8642430875589	1111.41757741637	1063.8076513636604	1024.5413277288228	1063.4451174659825	1046.2089052488154	1.151760568755368	1.6854957215745305	0.6928468020339322	0.3507588541485021
# 结束：Converged False　CoupleRounds 90　单元 4122　耗时 703 s
# 判据：最热铂 4.561870424537801　管根 3.7910947511845734　净流入 0.3507588541485021
# 放大：闭式 32.61738163886959　雅可比 34.62337058804575　用 35.87911980275655　认证误差 NaN
# 注：★ 停机放大口径：max(闭式 32.6 × 1.1, 实测雅可比 34.6) = 35.9；量雅可比用时 15.6 s
# 注：★ Anderson：接受 89／丢弃 0／重启 0，末端深度 4
# 注：★ 外层耦合 90 轮未收敛（**剩余误差估计 0.0 K**，步长 0.0 K，真残差 0.000 K，**容差 0.000 K**，ω=0.35）—— 本次结果的每个数都不可用。
